date,PM2.5,PM10,NO2,SO2,CO,O3
2020-02-16 15:00:00,126.9,197.3,56.9,22.0,37.3,86.6
2020-02-16 16:00:00,107.4,177.8,82.6,20.0,53.1,72.7
2020-02-16 17:00:00,110.9,189.0,65.4,14.8,46.6,67.8
2020-02-16 18:00:00,100.5,157.0,89.8,20.1,54.3,50.8
2020-02-16 19:00:00,121.2,194.0,67.3,24.8,51.2,59.8
2020-02-16 20:00:00,114.9,175.0,60.1,20.8,41.8,57.5
2020-02-16 21:00:00,84.8,131.5,52.2,27.2,43.1,66.8
2020-02-16 22:00:00,97.0,151.7,48.4,21.1,20.7,57.0
2020-02-16 23:00:00,93.5,141.2,51.2,17.9,31.7,56.4
2020-02-17 00:00:00,103.5,164.9,73.9,23.7,39.0,58.5
2020-02-17 01:00:00,82.8,135.3,49.3,26.9,29.3,58.0
2020-02-17 02:00:00,118.4,194.5,43.4,18.7,29.9,63.2
2020-02-17 03:00:00,113.4,172.2,60.2,13.6,32.3,63.8
2020-02-17 04:00:00,94.3,145.1,58.3,24.8,43.6,64.2
2020-02-17 05:00:00,97.0,163.4,74.9,26.9,36.6,50.4
2020-02-17 06:00:00,100.3,154.4,60.0,14.4,36.6,60.7
2020-02-17 07:00:00,96.2,161.8,50.3,28.2,36.0,59.3
2020-02-17 08:00:00,109.0,166.4,76.9,20.4,52.0,48.9
2020-02-17 09:00:00,115.6,189.3,82.7,21.8,46.4,64.2
2020-02-17 10:00:00,139.8,234.3,70.4,21.2,37.8,71.7
2020-02-17 11:00:00,122.1,162.9,64.1,21.3,40.5,80.9
2020-02-17 12:00:00,116.4,196.3,59.2,21.8,23.3,107.4
2020-02-17 13:00:00,105.8,183.1,56.8,24.1,33.6,108.7
2020-02-17 14:00:00,83.5,131.1,46.2,21.4,42.0,102.9
2020-02-17 15:00:00,101.7,166.3,65.2,30.7,46.8,84.0
2020-02-17 16:00:00,122.4,185.6,81.7,23.7,48.1,71.0
2020-02-17 17:00:00,96.8,158.4,82.5,25.5,56.7,66.9
2020-02-17 18:00:00,129.2,238.5,95.1,33.2,52.8,55.3
2020-02-17 19:00:00,150.5,207.7,81.8,27.2,46.2,48.5
2020-02-17 20:00:00,123.8,191.9,60.2,37.0,45.9,61.0
2020-02-17 21:00:00,123.5,207.5,62.5,21.9,42.2,54.9
2020-02-17 22:00:00,103.5,178.6,53.1,27.2,37.7,58.3
2020-02-17 23:00:00,114.2,167.0,47.5,25.6,34.8,54.5
2020-02-18 00:00:00,90.0,138.3,56.0,24.5,27.3,53.8
2020-02-18 01:00:00,112.7,173.8,63.2,25.9,22.9,66.6
2020-02-18 02:00:00,110.6,169.8,53.9,23.8,35.2,61.4
2020-02-18 03:00:00,105.2,167.0,72.2,27.5,42.4,58.6
2020-02-18 04:00:00,120.6,175.8,64.4,19.7,28.3,66.0
2020-02-18 05:00:00,93.3,146.9,53.1,17.4,37.7,57.6
2020-02-18 06:00:00,100.7,151.7,56.1,25.2,40.8,69.8
2020-02-18 07:00:00,110.5,176.0,86.1,27.9,45.7,53.5
2020-02-18 08:00:00,101.4,155.1,78.0,26.2,45.2,49.9
2020-02-18 09:00:00,124.2,196.6,89.6,15.1,44.7,55.6
2020-02-18 10:00:00,91.0,136.2,84.1,28.0,45.3,63.5
2020-02-18 11:00:00,124.7,211.5,55.2,23.4,43.9,91.1
2020-02-18 12:00:00,104.2,163.4,47.0,29.4,33.3,103.0
2020-02-18 13:00:00,93.6,150.0,64.5,16.3,34.4,108.1
2020-02-18 14:00:00,88.9,141.0,49.3,29.2,34.1,101.8
2020-02-18 15:00:00,100.0,160.1,60.8,23.0,35.7,78.5
2020-02-18 16:00:00,119.4,191.0,56.9,34.2,44.2,64.6
2020-02-18 17:00:00,125.0,210.1,78.1,25.1,45.0,67.3
2020-02-18 18:00:00,110.2,173.2,88.4,26.7,58.4,58.0
2020-02-18 19:00:00,104.1,159.1,64.2,20.6,45.0,59.3
2020-02-18 20:00:00,118.9,190.7,69.4,21.8,44.4,67.2
2020-02-18 21:00:00,92.7,142.6,61.6,22.5,34.2,68.1
2020-02-18 22:00:00,102.3,162.9,53.8,23.9,31.6,65.9
2020-02-18 23:00:00,102.7,153.6,48.0,22.1,34.7,56.2
2020-02-19 00:00:00,106.7,181.9,54.0,26.7,33.9,73.6
2020-02-19 01:00:00,114.9,174.8,54.0,29.1,36.4,56.2
2020-02-19 02:00:00,83.1,142.9,72.4,26.5,37.2,63.3
2020-02-19 03:00:00,73.3,116.9,56.1,24.7,23.4,55.9
2020-02-19 04:00:00,93.6,157.7,53.4,21.9,37.6,64.3
2020-02-19 05:00:00,129.6,197.4,56.9,8.8,38.1,66.3
2020-02-19 06:00:00,135.0,189.5,64.5,27.1,38.1,57.9
2020-02-19 07:00:00,137.7,197.6,72.5,19.9,48.1,47.1
2020-02-19 08:00:00,115.1,213.0,84.7,20.9,53.3,55.5
2020-02-19 09:00:00,95.3,146.7,91.9,20.8,47.7,70.1
2020-02-19 10:00:00,82.9,141.7,69.4,24.9,60.6,82.3
2020-02-19 11:00:00,101.0,148.5,73.5,28.9,46.2,90.5
2020-02-19 12:00:00,101.8,164.6,62.6,20.0,30.3,104.8
2020-02-19 13:00:00,122.2,199.7,53.0,15.7,32.5,124.5
2020-02-19 14:00:00,115.7,217.9,58.9,25.2,33.0,113.0
2020-02-19 15:00:00,108.1,169.6,60.2,17.6,40.6,97.6
2020-02-19 16:00:00,96.9,148.1,69.2,21.2,48.2,80.1
2020-02-19 17:00:00,103.6,169.4,82.5,19.1,52.2,65.0
2020-02-19 18:00:00,125.8,189.7,73.6,23.9,58.3,46.3
2020-02-19 19:00:00,128.5,210.8,83.2,25.8,53.7,52.5
2020-02-19 20:00:00,116.1,185.2,74.6,26.5,30.0,61.7
2020-02-19 21:00:00,89.2,136.0,63.1,22.4,32.3,61.4
2020-02-19 22:00:00,112.3,185.3,52.1,30.5,21.3,60.9
2020-02-19 23:00:00,108.5,174.7,50.3,19.5,30.6,54.3
2020-02-20 00:00:00,87.2,146.1,58.9,17.6,34.2,61.3
2020-02-20 01:00:00,91.5,161.5,63.9,18.4,27.8,62.1
2020-02-20 02:00:00,113.6,176.0,67.9,36.8,33.3,57.1
2020-02-20 03:00:00,99.7,155.5,63.6,17.6,37.9,68.1
2020-02-20 04:00:00,127.2,186.3,61.6,29.8,36.8,67.2
2020-02-20 05:00:00,111.3,183.9,38.0,22.4,33.1,59.9
2020-02-20 06:00:00,98.7,151.5,56.6,27.6,31.8,66.0
2020-02-20 07:00:00,111.3,181.9,72.3,12.6,47.7,68.0
2020-02-20 08:00:00,120.2,206.3,76.0,21.7,55.7,58.5
2020-02-20 09:00:00,112.3,172.0,80.0,27.0,63.1,64.4
2020-02-20 10:00:00,105.6,163.9,73.0,26.5,47.0,70.0
2020-02-20 11:00:00,122.0,207.6,83.9,31.2,32.7,91.6
2020-02-20 12:00:00,118.6,198.2,51.1,16.1,40.8,105.5
2020-02-20 13:00:00,112.9,187.5,56.7,26.7,24.8,106.4
2020-02-20 14:00:00,126.6,197.6,52.6,25.0,35.9,99.5
2020-02-20 15:00:00,97.8,142.5,54.6,23.0,31.5,97.2
2020-02-20 16:00:00,136.6,208.8,73.1,24.0,42.9,80.8
2020-02-20 17:00:00,105.7,158.5,88.0,20.9,43.0,66.1
2020-02-20 18:00:00,108.1,179.2,78.0,19.0,51.7,61.2
2020-02-20 19:00:00,92.9,151.2,81.9,26.5,47.0,62.2
2020-02-20 20:00:00,104.8,161.4,68.9,28.3,44.6,60.0
2020-02-20 21:00:00,98.4,153.2,57.9,24.1,46.1,66.5
2020-02-20 22:00:00,111.7,184.0,50.8,24.7,38.1,51.4
2020-02-20 23:00:00,107.0,167.8,66.4,24.6,33.0,54.9
2020-02-21 00:00:00,86.6,133.5,49.6,33.0,42.4,66.1
2020-02-21 01:00:00,98.6,177.3,47.4,17.4,38.0,69.5
2020-02-21 02:00:00,98.9,152.9,66.6,25.4,21.4,57.1
2020-02-21 03:00:00,77.9,129.8,59.5,22.6,32.2,60.9
2020-02-21 04:00:00,89.9,147.3,48.5,21.4,32.6,69.4
2020-02-21 05:00:00,93.5,135.4,58.1,29.5,34.1,51.2
2020-02-21 06:00:00,128.7,197.2,56.9,26.1,36.7,62.3
2020-02-21 07:00:00,115.6,194.4,82.1,23.1,42.3,69.3
2020-02-21 08:00:00,130.5,207.0,79.9,28.2,57.6,54.9
2020-02-21 09:00:00,102.0,148.3,92.1,20.2,65.8,55.8
2020-02-21 10:00:00,138.4,227.0,81.7,31.4,51.6,76.2
2020-02-21 11:00:00,132.2,203.9,81.7,25.4,44.2,95.2
2020-02-21 12:00:00,77.2,127.0,63.5,27.7,46.1,121.6
2020-02-21 13:00:00,94.6,176.7,68.1,20.4,26.3,113.0
2020-02-21 14:00:00,112.6,184.5,63.1,21.2,30.9,107.2
2020-02-21 15:00:00,116.9,194.2,57.5,25.4,37.7,80.1
2020-02-21 16:00:00,102.6,161.5,70.2,16.7,43.0,75.1
2020-02-21 17:00:00,115.9,172.5,80.2,31.5,55.6,55.0
2020-02-21 18:00:00,115.5,196.7,83.3,22.1,53.1,58.2
2020-02-21 19:00:00,122.2,188.1,73.2,28.0,53.1,63.5
2020-02-21 20:00:00,130.7,206.1,81.1,27.5,54.2,52.1
2020-02-21 21:00:00,95.7,170.2,45.4,32.0,43.0,62.7
2020-02-21 22:00:00,120.1,188.1,69.4,19.0,51.3,60.1
2020-02-21 23:00:00,92.9,159.9,47.3,25.5,34.1,55.5
2020-02-22 00:00:00,93.1,152.5,62.6,27.6,35.5,65.6
2020-02-22 01:00:00,118.1,182.4,53.6,17.9,39.7,61.5
2020-02-22 02:00:00,119.6,195.5,44.9,22.2,36.3,68.3
2020-02-22 03:00:00,118.6,181.2,67.4,25.1,34.9,64.7
2020-02-22 04:00:00,86.1,145.6,39.2,21.9,32.5,65.7
2020-02-22 05:00:00,99.4,171.4,65.5,13.2,38.1,64.0
2020-02-22 06:00:00,120.9,194.0,63.4,15.5,35.9,65.2
2020-02-22 07:00:00,114.6,198.8,79.0,34.9,45.5,72.2
2020-02-22 08:00:00,105.7,170.8,87.3,30.1,48.4,64.9
2020-02-22 09:00:00,132.7,224.4,93.2,27.3,59.9,55.0
2020-02-22 10:00:00,111.1,210.5,89.5,23.5,48.1,84.9
2020-02-22 11:00:00,140.9,260.4,77.3,20.8,41.0,89.3
2020-02-22 12:00:00,131.7,208.3,65.9,26.1,30.4,104.7
2020-02-22 13:00:00,115.5,188.2,56.6,19.4,44.7,115.9
2020-02-22 14:00:00,126.9,189.6,57.4,29.2,34.7,102.0
2020-02-22 15:00:00,109.5,183.9,63.2,26.9,40.7,95.9
2020-02-22 16:00:00,125.5,205.7,68.5,24.6,34.2,80.7
2020-02-22 17:00:00,144.0,219.2,99.8,22.8,56.3,61.6
2020-02-22 18:00:00,129.5,222.5,87.6,22.7,42.3,57.9
2020-02-22 19:00:00,118.0,185.7,73.1,25.8,61.7,56.1
2020-02-22 20:00:00,88.5,136.9,69.6,18.1,41.7,42.3
2020-02-22 21:00:00,107.3,175.9,55.6,36.0,39.5,60.9
2020-02-22 22:00:00,118.7,184.4,74.8,22.1,35.3,60.0
2020-02-22 23:00:00,120.1,191.7,59.2,18.1,36.2,63.3
2020-02-23 00:00:00,114.7,203.5,63.8,28.4,34.4,57.3
2020-02-23 01:00:00,99.0,152.3,62.8,22.0,39.0,56.5
2020-02-23 02:00:00,77.5,129.2,66.2,21.9,51.1,59.9
2020-02-23 03:00:00,99.7,153.7,60.6,24.6,35.6,68.0
2020-02-23 04:00:00,102.6,154.2,55.6,21.8,48.5,64.6
2020-02-23 05:00:00,103.0,164.0,59.9,21.6,43.4,58.7
2020-02-23 06:00:00,119.1,222.6,52.9,23.6,41.7,55.7
2020-02-23 07:00:00,145.1,243.6,69.8,31.3,51.1,67.6
2020-02-23 08:00:00,125.0,205.8,97.1,23.4,63.9,57.4
2020-02-23 09:00:00,123.9,191.7,94.6,23.5,45.1,67.4
2020-02-23 10:00:00,119.3,186.2,81.9,29.7,51.5,76.8
2020-02-23 11:00:00,117.2,170.2,87.1,14.5,54.7,94.0
2020-02-23 12:00:00,97.4,173.4,57.9,27.5,38.2,98.3
2020-02-23 13:00:00,109.6,178.3,62.4,27.7,35.1,117.8
2020-02-23 14:00:00,114.5,185.3,57.2,24.9,34.3,103.1
2020-02-23 15:00:00,113.0,183.1,61.1,22.6,37.8,90.2
2020-02-23 16:00:00,122.2,221.1,74.2,24.6,41.7,61.5
2020-02-23 17:00:00,129.6,211.3,87.3,22.9,53.2,55.4
2020-02-23 18:00:00,100.5,158.9,87.1,25.6,47.9,54.3
2020-02-23 19:00:00,132.7,236.2,76.0,23.2,50.9,63.2
2020-02-23 20:00:00,105.3,167.1,85.7,29.8,43.9,66.5
2020-02-23 21:00:00,93.4,133.6,63.6,22.5,28.5,62.8
2020-02-23 22:00:00,91.1,131.9,51.2,23.4,35.9,59.4
2020-02-23 23:00:00,113.7,179.8,50.6,28.2,41.2,63.9
2020-02-24 00:00:00,105.1,171.3,75.0,28.0,34.5,59.8
2020-02-24 01:00:00,83.3,140.0,78.8,25.3,32.5,66.7
2020-02-24 02:00:00,115.7,174.4,61.8,23.0,36.7,66.9
2020-02-24 03:00:00,86.9,137.1,54.2,23.6,42.8,76.5
2020-02-24 04:00:00,110.7,168.1,61.9,38.6,39.0,71.7
2020-02-24 05:00:00,112.6,192.8,57.5,29.5,42.9,63.6
2020-02-24 06:00:00,124.5,215.1,67.8,26.9,37.5,64.5
2020-02-24 07:00:00,143.4,257.6,74.2,24.2,45.2,73.9
2020-02-24 08:00:00,104.0,170.1,82.9,32.1,56.4,63.7
2020-02-24 09:00:00,127.7,228.1,88.4,14.2,57.7,69.1
2020-02-24 10:00:00,120.4,184.2,81.4,28.5,45.4,72.4
2020-02-24 11:00:00,123.2,199.8,79.0,25.3,41.9,93.5
2020-02-24 12:00:00,114.4,170.9,61.6,25.8,29.7,114.5
2020-02-24 13:00:00,103.8,172.1,76.5,30.9,39.4,116.0
2020-02-24 14:00:00,102.5,166.9,77.3,32.5,42.2,113.1
2020-02-24 15:00:00,94.4,127.9,60.2,24.6,43.9,92.6
2020-02-24 16:00:00,131.5,225.0,68.6,24.4,41.8,85.8
2020-02-24 17:00:00,131.4,221.5,82.7,19.9,47.7,53.5
2020-02-24 18:00:00,142.2,219.7,84.0,24.0,58.1,62.9
2020-02-24 19:00:00,119.8,195.1,89.9,32.3,51.9,55.3
2020-02-24 20:00:00,106.9,155.0,80.9,23.0,54.3,57.7
2020-02-24 21:00:00,95.0,144.7,73.4,15.2,33.0,53.9
2020-02-24 22:00:00,114.4,202.2,58.3,19.5,36.6,59.1
2020-02-24 23:00:00,93.0,138.0,57.5,22.3,31.1,74.5
2020-02-25 00:00:00,137.6,220.3,43.6,21.1,33.0,61.9
2020-02-25 01:00:00,90.2,131.8,54.3,27.9,41.3,74.4
2020-02-25 02:00:00,114.0,186.2,52.1,27.1,38.2,68.3
2020-02-25 03:00:00,133.4,220.9,50.7,30.0,34.3,54.2
2020-02-25 04:00:00,118.9,198.9,55.8,23.3,48.9,64.1
2020-02-25 05:00:00,113.1,186.2,58.0,26.1,36.6,66.2
2020-02-25 06:00:00,98.0,170.9,63.4,19.9,42.6,66.8
2020-02-25 07:00:00,97.4,150.4,82.8,23.3,36.0,67.7
2020-02-25 08:00:00,137.4,205.3,92.9,24.9,48.7,65.3
2020-02-25 09:00:00,152.5,235.0,80.6,25.3,52.7,50.1
2020-02-25 10:00:00,119.3,174.8,87.0,29.4,65.2,82.5
2020-02-25 11:00:00,101.0,162.4,65.5,26.8,39.2,101.3
2020-02-25 12:00:00,75.7,120.1,64.8,24.3,43.4,112.9
2020-02-25 13:00:00,95.8,157.9,71.0,35.2,41.1,121.6
2020-02-25 14:00:00,108.8,156.5,56.6,19.9,45.1,118.2
2020-02-25 15:00:00,136.6,218.3,55.7,29.3,37.1,93.1
2020-02-25 16:00:00,128.2,220.7,72.3,24.8,51.1,81.8
2020-02-25 17:00:00,130.5,216.2,94.1,27.2,46.1,67.0
2020-02-25 18:00:00,123.9,174.7,105.6,19.3,58.1,61.2
2020-02-25 19:00:00,117.1,187.3,78.6,19.2,61.0,59.6
2020-02-25 20:00:00,139.2,212.5,72.9,23.3,39.6,61.9
2020-02-25 21:00:00,115.6,185.1,65.8,24.6,39.5,71.0
2020-02-25 22:00:00,78.9,123.2,49.0,19.3,44.5,64.2
2020-02-25 23:00:00,99.8,177.1,47.9,22.2,33.8,63.3
2020-02-26 00:00:00,98.4,158.3,62.6,26.6,43.1,69.3
2020-02-26 01:00:00,103.1,168.2,57.0,21.8,40.2,63.8
2020-02-26 02:00:00,119.7,191.0,48.8,33.1,33.2,73.1
2020-02-26 03:00:00,109.7,180.7,65.5,22.1,33.8,54.2
2020-02-26 04:00:00,110.2,173.9,60.6,24.6,24.8,77.6
2020-02-26 05:00:00,131.5,220.6,61.0,23.8,38.5,56.4
2020-02-26 06:00:00,103.5,161.6,55.3,18.7,39.4,74.4
2020-02-26 07:00:00,147.5,256.2,58.7,24.8,53.6,58.1
2020-02-26 08:00:00,117.2,193.4,79.2,20.8,52.3,65.9
2020-02-26 09:00:00,132.6,210.2,90.4,30.8,54.9,61.4
2020-02-26 10:00:00,123.1,207.3,78.4,25.6,51.0,80.0
2020-02-26 11:00:00,121.3,200.1,63.6,24.2,40.3,86.1
2020-02-26 12:00:00,120.7,203.0,61.1,23.3,48.4,111.0
2020-02-26 13:00:00,118.4,190.5,61.3,30.5,48.2,111.9
2020-02-26 14:00:00,100.6,158.6,72.3,25.4,33.6,96.1
2020-02-26 15:00:00,97.1,156.7,65.3,19.6,36.6,98.3
2020-02-26 16:00:00,157.0,243.4,60.6,29.1,42.9,77.1
2020-02-26 17:00:00,120.0,203.8,67.9,28.6,49.7,62.0
2020-02-26 18:00:00,141.8,247.6,70.4,20.5,59.8,50.7
2020-02-26 19:00:00,103.2,171.0,86.7,23.3,57.6,58.7
2020-02-26 20:00:00,115.3,200.8,63.9,35.6,35.7,73.6
2020-02-26 21:00:00,112.1,191.9,68.0,26.5,51.5,70.1
2020-02-26 22:00:00,118.9,187.1,70.3,43.8,40.1,70.3
2020-02-26 23:00:00,70.5,118.7,64.8,31.7,31.8,64.3
2020-02-27 00:00:00,115.2,169.5,58.7,37.8,32.1,77.4
2020-02-27 01:00:00,95.5,154.5,75.3,21.6,33.7,60.8
2020-02-27 02:00:00,117.6,174.2,56.8,37.5,38.9,58.9
2020-02-27 03:00:00,97.2,154.4,53.3,19.1,52.8,75.8
2020-02-27 04:00:00,100.0,145.5,63.3,24.3,47.5,63.6
2020-02-27 05:00:00,109.2,186.6,67.5,21.6,39.2,69.5
2020-02-27 06:00:00,99.6,155.5,43.8,25.5,41.0,60.5
2020-02-27 07:00:00,113.8,192.4,81.7,28.3,39.7,73.5
2020-02-27 08:00:00,110.8,176.5,71.5,24.8,53.6,61.8
2020-02-27 09:00:00,105.2,148.9,74.1,26.7,60.2,58.8
2020-02-27 10:00:00,144.0,223.4,81.7,23.8,49.8,70.9
2020-02-27 11:00:00,101.5,157.0,64.3,28.0,38.6,94.2
2020-02-27 12:00:00,112.7,180.2,67.9,27.5,42.9,108.1
2020-02-27 13:00:00,124.7,218.2,64.3,23.9,36.6,113.7
2020-02-27 14:00:00,104.1,184.0,63.9,24.1,39.4,118.7
2020-02-27 15:00:00,103.0,162.5,74.3,19.1,47.1,99.8
2020-02-27 16:00:00,124.3,183.3,70.3,26.0,43.3,85.8
2020-02-27 17:00:00,145.5,222.0,87.4,27.6,42.2,71.9
2020-02-27 18:00:00,115.2,189.8,77.1,30.1,60.1,55.9
2020-02-27 19:00:00,126.5,201.0,92.2,19.3,61.0,64.0
2020-02-27 20:00:00,94.9,137.0,68.8,21.1,43.2,62.4
2020-02-27 21:00:00,109.5,169.7,62.3,28.1,42.4,55.9
2020-02-27 22:00:00,113.8,197.0,58.6,28.1,30.3,58.3
2020-02-27 23:00:00,100.0,162.9,59.8,29.5,25.2,60.2
2020-02-28 00:00:00,107.3,172.2,58.0,37.8,43.3,68.0
2020-02-28 01:00:00,93.1,145.3,43.6,19.5,31.2,59.3
2020-02-28 02:00:00,115.3,179.2,70.9,21.9,34.2,66.9
2020-02-28 03:00:00,130.0,215.1,55.7,26.5,39.4,65.5
2020-02-28 04:00:00,97.8,157.9,58.1,25.9,40.6,66.1
2020-02-28 05:00:00,105.4,176.8,60.2,27.3,38.2,75.1
2020-02-28 06:00:00,124.4,205.9,69.2,33.6,45.9,67.6
2020-02-28 07:00:00,140.6,225.2,69.3,36.9,36.6,73.5
2020-02-28 08:00:00,107.8,176.6,93.5,21.7,54.3,69.1
2020-02-28 09:00:00,131.6,202.8,105.9,29.1,58.2,56.7
2020-02-28 10:00:00,134.4,214.4,98.0,32.9,58.3,80.7
2020-02-28 11:00:00,120.9,209.6,75.3,22.5,41.8,89.9
2020-02-28 12:00:00,79.7,127.7,60.4,26.7,42.4,109.3
2020-02-28 13:00:00,122.3,193.1,57.1,23.9,41.7,121.3
2020-02-28 14:00:00,137.6,223.1,59.0,17.7,44.0,109.7
2020-02-28 15:00:00,118.6,176.0,58.2,21.8,52.7,106.3
2020-02-28 16:00:00,106.9,173.4,76.6,24.7,40.7,90.7
2020-02-28 17:00:00,122.5,216.8,83.1,32.7,52.0,66.7
2020-02-28 18:00:00,160.7,244.2,90.8,27.3,46.3,58.9
2020-02-28 19:00:00,143.8,234.0,82.5,27.1,42.8,64.3
2020-02-28 20:00:00,132.0,210.9,76.9,25.0,49.2,53.4
2020-02-28 21:00:00,122.2,195.0,67.0,26.8,43.0,61.2
2020-02-28 22:00:00,104.8,167.0,59.0,27.1,47.5,62.4
2020-02-28 23:00:00,111.2,185.9,59.9,16.7,47.8,58.6
2020-02-29 00:00:00,114.5,170.6,60.2,28.9,29.7,62.2
2020-02-29 01:00:00,123.9,206.8,66.8,25.6,34.5,82.0
2020-02-29 02:00:00,138.3,222.2,55.2,31.8,41.7,62.0
2020-02-29 03:00:00,132.4,188.6,57.7,21.2,43.7,81.4
2020-02-29 04:00:00,94.5,154.7,46.3,34.1,32.4,75.9
2020-02-29 05:00:00,119.6,192.7,53.7,21.5,31.1,56.0
2020-02-29 06:00:00,129.4,195.8,63.6,31.6,40.9,63.1
2020-02-29 07:00:00,133.2,215.2,70.3,23.4,39.0,70.9
2020-02-29 08:00:00,122.2,179.5,69.7,28.9,56.3,55.7
2020-02-29 09:00:00,179.4,274.7,95.6,32.4,60.0,73.1
2020-02-29 10:00:00,112.5,180.5,78.4,28.4,51.7,79.3
2020-02-29 11:00:00,107.6,154.1,60.8,24.4,37.5,103.5
2020-02-29 12:00:00,121.9,181.0,68.4,23.2,40.6,119.4
2020-02-29 13:00:00,148.1,222.1,69.1,24.2,44.6,112.7
2020-02-29 14:00:00,103.8,166.9,42.9,19.9,37.2,102.5
2020-02-29 15:00:00,114.4,188.1,70.9,26.8,37.6,91.3
2020-02-29 16:00:00,140.0,211.6,72.0,32.1,39.4,73.8
2020-02-29 17:00:00,131.4,197.8,83.4,31.3,54.5,75.5
2020-02-29 18:00:00,130.6,210.8,82.5,32.1,50.8,48.7
2020-02-29 19:00:00,140.2,225.8,84.2,29.6,61.2,77.6
2020-02-29 20:00:00,128.0,195.8,73.0,16.6,46.5,75.9
2020-02-29 21:00:00,133.8,238.6,83.5,23.9,40.8,68.1
2020-02-29 22:00:00,135.6,219.5,66.4,28.4,37.5,73.5
2020-02-29 23:00:00,120.3,190.5,61.5,23.5,34.2,82.0
2020-03-01 00:00:00,121.6,189.8,71.4,24.4,41.6,69.7
2020-03-01 01:00:00,120.4,204.8,69.0,27.1,40.6,60.8
2020-03-01 02:00:00,124.5,206.0,50.3,26.2,51.1,76.3
2020-03-01 03:00:00,118.0,168.3,67.2,29.4,40.6,58.1
2020-03-01 04:00:00,117.3,179.4,62.8,22.1,49.6,69.3
2020-03-01 05:00:00,135.7,211.1,57.2,13.3,33.5,68.8
2020-03-01 06:00:00,142.6,228.0,57.7,20.7,39.2,67.5
2020-03-01 07:00:00,102.8,170.9,73.1,32.5,51.3,71.1
2020-03-01 08:00:00,133.3,199.1,85.8,26.5,64.4,52.1
2020-03-01 09:00:00,126.9,202.0,101.1,24.5,56.0,66.7
2020-03-01 10:00:00,128.5,227.5,67.9,32.6,49.4,77.8
2020-03-01 11:00:00,131.4,210.7,64.2,18.8,56.3,77.9
2020-03-01 12:00:00,129.9,198.9,67.5,31.2,51.1,118.3
2020-03-01 13:00:00,116.2,170.3,61.8,28.3,28.8,122.3
2020-03-01 14:00:00,89.1,138.3,63.8,30.3,45.2,111.2
2020-03-01 15:00:00,105.4,157.3,62.3,28.4,42.6,91.2
2020-03-01 16:00:00,138.9,216.7,76.2,30.4,42.9,80.2
2020-03-01 17:00:00,92.1,152.3,73.2,28.6,53.0,78.9
2020-03-01 18:00:00,155.0,248.6,108.7,27.9,54.6,71.2
2020-03-01 19:00:00,141.0,218.9,89.3,28.3,54.2,60.1
2020-03-01 20:00:00,145.1,206.2,77.9,20.4,52.9,76.3
2020-03-01 21:00:00,116.9,196.8,57.4,22.1,49.3,79.7
2020-03-01 22:00:00,86.8,135.9,58.0,39.2,50.2,71.1
2020-03-01 23:00:00,123.7,199.3,66.1,22.4,37.5,75.5
2020-03-02 00:00:00,137.8,208.0,59.6,20.9,43.0,72.9
2020-03-02 01:00:00,132.6,206.7,64.5,24.2,40.6,65.6
2020-03-02 02:00:00,108.8,167.8,56.2,22.9,40.1,64.1
2020-03-02 03:00:00,120.0,176.0,51.7,21.1,45.5,73.9
2020-03-02 04:00:00,110.8,167.2,71.4,29.7,45.1,80.0
2020-03-02 05:00:00,107.0,171.1,56.1,25.0,40.6,74.1
2020-03-02 06:00:00,135.8,221.3,73.7,20.0,39.2,75.4
2020-03-02 07:00:00,109.0,166.9,68.0,22.8,48.1,75.8
2020-03-02 08:00:00,121.3,179.5,85.1,20.4,52.3,66.4
2020-03-02 09:00:00,122.2,191.1,89.3,24.2,60.0,64.1
2020-03-02 10:00:00,112.4,188.6,84.7,30.1,53.0,68.8
2020-03-02 11:00:00,129.1,194.5,80.8,26.1,56.4,96.1
2020-03-02 12:00:00,138.9,222.4,79.5,28.6,45.1,109.5
2020-03-02 13:00:00,116.6,178.9,61.8,27.7,44.6,115.7
2020-03-02 14:00:00,96.8,165.8,64.3,25.9,36.8,108.7
2020-03-02 15:00:00,134.0,207.7,64.3,27.4,44.0,88.8
2020-03-02 16:00:00,152.2,253.7,75.4,28.7,48.5,89.0
2020-03-02 17:00:00,125.0,212.8,80.7,20.9,55.2,69.0
2020-03-02 18:00:00,131.6,230.8,84.1,32.0,52.5,62.4
2020-03-02 19:00:00,142.5,208.7,89.0,33.0,66.0,69.8
2020-03-02 20:00:00,151.3,220.9,76.5,22.7,53.1,61.2
2020-03-02 21:00:00,113.6,195.1,75.5,29.3,45.1,78.7
2020-03-02 22:00:00,99.3,168.8,63.6,26.2,37.6,68.6
2020-03-02 23:00:00,128.3,197.3,62.1,24.6,45.2,61.2
2020-03-03 00:00:00,132.3,168.8,67.0,36.2,45.5,67.2
2020-03-03 01:00:00,120.4,193.6,70.8,24.2,35.8,73.5
2020-03-03 02:00:00,111.9,162.1,61.6,24.0,38.0,72.0
2020-03-03 03:00:00,135.2,205.2,42.3,26.6,35.6,64.0
2020-03-03 04:00:00,128.3,207.6,54.6,24.9,39.2,72.2
2020-03-03 05:00:00,109.3,178.4,72.3,19.8,33.8,70.5
2020-03-03 06:00:00,123.7,217.6,80.6,23.6,39.2,70.8
2020-03-03 07:00:00,108.2,169.2,85.9,30.9,39.2,75.4
